spend_id,date,campaign_id,channel,utm_source,utm_medium,utm_campaign,impressions,clicks,ad_spend,currency
SP002283,2022-04-15,45,Affiliate,affiliate_network,affiliate,campaign_45,107,3,10.0,USD
SP002284,2022-04-16,45,Affiliate,affiliate_network,affiliate,campaign_45,139,4,10.0,USD
SP002285,2022-04-17,45,Affiliate,affiliate_network,affiliate,campaign_45,156,4,10.0,USD
SP002286,2022-04-18,45,Affiliate,affiliate_network,affiliate,campaign_45,197,6,10.0,USD
SP002287,2022-04-19,45,Affiliate,affiliate_network,affiliate,campaign_45,72,2,10.0,USD
SP002288,2022-04-20,45,Affiliate,affiliate_network,affiliate,campaign_45,109,3,10.0,USD
SP002289,2022-04-21,45,Affiliate,affiliate_network,affiliate,campaign_45,106,3,10.0,USD
SP002290,2022-04-22,45,Affiliate,affiliate_network,affiliate,campaign_45,148,4,10.0,USD
SP002291,2022-04-23,45,Affiliate,affiliate_network,affiliate,campaign_45,60,2,10.0,USD
SP002292,2022-04-24,45,Affiliate,affiliate_network,affiliate,campaign_45,151,5,10.0,USD
SP002293,2022-04-25,45,Affiliate,affiliate_network,affiliate,campaign_45,121,4,10.0,USD
SP002294,2022-04-26,45,Affiliate,affiliate_network,affiliate,campaign_45,143,4,10.0,USD
SP002295,2022-04-27,45,Affiliate,affiliate_network,affiliate,campaign_45,125,4,10.0,USD
SP002296,2022-04-28,45,Affiliate,affiliate_network,affiliate,campaign_45,183,5,10.0,USD
SP002297,2022-04-29,45,Affiliate,affiliate_network,affiliate,campaign_45,127,4,10.0,USD
SP002298,2022-04-30,45,Affiliate,affiliate_network,affiliate,campaign_45,115,3,10.0,USD
SP002299,2022-05-01,45,Affiliate,affiliate_network,affiliate,campaign_45,93,3,10.0,USD
SP002300,2022-05-02,45,Affiliate,affiliate_network,affiliate,campaign_45,204,5,10.0,USD
SP002301,2022-05-03,45,Affiliate,affiliate_network,affiliate,campaign_45,118,3,10.0,USD
SP002302,2022-05-04,45,Affiliate,affiliate_network,affiliate,campaign_45,31,1,10.0,USD
SP002303,2022-05-05,45,Affiliate,affiliate_network,affiliate,campaign_45,256,6,10.0,USD
SP002304,2022-05-06,45,Affiliate,affiliate_network,affiliate,campaign_45,104,3,10.0,USD
SP002305,2022-05-07,45,Affiliate,affiliate_network,affiliate,campaign_45,103,3,10.0,USD
SP002306,2022-05-08,45,Affiliate,affiliate_network,affiliate,campaign_45,202,6,10.0,USD
SP002307,2022-05-09,45,Affiliate,affiliate_network,affiliate,campaign_45,130,3,10.0,USD
SP002308,2022-05-10,45,Affiliate,affiliate_network,affiliate,campaign_45,147,4,10.0,USD
SP002309,2022-05-11,45,Affiliate,affiliate_network,affiliate,campaign_45,82,2,10.0,USD
SP002310,2022-05-12,45,Affiliate,affiliate_network,affiliate,campaign_45,174,5,10.0,USD
SP002311,2022-05-13,45,Affiliate,affiliate_network,affiliate,campaign_45,85,2,10.0,USD
SP002312,2022-05-14,45,Affiliate,affiliate_network,affiliate,campaign_45,240,6,10.0,USD
SP002313,2022-05-15,45,Affiliate,affiliate_network,affiliate,campaign_45,265,8,12.16,USD
SP002314,2022-05-16,45,Affiliate,affiliate_network,affiliate,campaign_45,189,5,10.0,USD
SP002315,2022-05-17,45,Affiliate,affiliate_network,affiliate,campaign_45,189,6,10.0,USD
SP002316,2022-05-18,45,Affiliate,affiliate_network,affiliate,campaign_45,135,4,10.0,USD
SP002317,2022-05-19,45,Affiliate,affiliate_network,affiliate,campaign_45,147,4,10.0,USD
SP002318,2022-05-20,45,Affiliate,affiliate_network,affiliate,campaign_45,261,8,10.53,USD
SP002319,2022-05-21,45,Affiliate,affiliate_network,affiliate,campaign_45,73,2,10.0,USD
SP002320,2022-05-22,45,Affiliate,affiliate_network,affiliate,campaign_45,133,4,10.0,USD
SP002321,2022-05-23,45,Affiliate,affiliate_network,affiliate,campaign_45,115,3,10.0,USD
SP002322,2022-05-24,45,Affiliate,affiliate_network,affiliate,campaign_45,227,7,10.0,USD
SP002323,2022-05-25,45,Affiliate,affiliate_network,affiliate,campaign_45,294,7,10.0,USD
SP002324,2022-05-26,45,Affiliate,affiliate_network,affiliate,campaign_45,120,3,10.0,USD
SP002325,2022-05-27,45,Affiliate,affiliate_network,affiliate,campaign_45,158,4,10.0,USD
SP002326,2022-05-28,45,Affiliate,affiliate_network,affiliate,campaign_45,76,2,10.0,USD
SP002327,2022-05-29,45,Affiliate,affiliate_network,affiliate,campaign_45,69,2,10.0,USD
SP002328,2022-05-30,45,Affiliate,affiliate_network,affiliate,campaign_45,71,2,10.0,USD
SP002329,2022-05-31,45,Affiliate,affiliate_network,affiliate,campaign_45,133,4,10.0,USD
SP002330,2022-06-01,45,Affiliate,affiliate_network,affiliate,campaign_45,96,3,10.0,USD
SP002331,2022-06-02,45,Affiliate,affiliate_network,affiliate,campaign_45,170,4,10.0,USD
SP002332,2022-06-03,45,Affiliate,affiliate_network,affiliate,campaign_45,126,4,10.0,USD
SP002333,2022-06-04,45,Affiliate,affiliate_network,affiliate,campaign_45,219,6,10.0,USD
SP002334,2022-06-05,45,Affiliate,affiliate_network,affiliate,campaign_45,30,1,10.0,USD
SP002335,2022-06-06,45,Affiliate,affiliate_network,affiliate,campaign_45,77,2,10.0,USD
SP002336,2022-06-07,45,Affiliate,affiliate_network,affiliate,campaign_45,44,1,10.0,USD
SP002337,2022-06-08,45,Affiliate,affiliate_network,affiliate,campaign_45,134,4,10.0,USD
SP002338,2022-06-09,45,Affiliate,affiliate_network,affiliate,campaign_45,135,4,10.0,USD
SP002339,2022-06-10,45,Affiliate,affiliate_network,affiliate,campaign_45,80,2,10.0,USD
SP002340,2022-06-11,45,Affiliate,affiliate_network,affiliate,campaign_45,79,2,10.0,USD
SP002341,2022-06-12,45,Affiliate,affiliate_network,affiliate,campaign_45,165,5,10.0,USD
SP002342,2022-06-13,45,Affiliate,affiliate_network,affiliate,campaign_45,69,2,10.0,USD
SP002343,2022-06-14,45,Affiliate,affiliate_network,affiliate,campaign_45,184,5,10.0,USD
SP002344,2022-06-15,45,Affiliate,affiliate_network,affiliate,campaign_45,34,1,10.0,USD
SP002345,2023-03-23,46,Social,meta,paid_social,campaign_46,83,3,10.0,USD
SP002346,2023-03-24,46,Social,meta,paid_social,campaign_46,157,5,10.0,USD
SP002347,2023-03-25,46,Social,meta,paid_social,campaign_46,52,2,10.0,USD
SP002348,2023-03-26,46,Social,meta,paid_social,campaign_46,107,4,10.0,USD
SP002349,2023-03-27,46,Social,meta,paid_social,campaign_46,114,4,10.0,USD
SP002350,2023-03-28,46,Social,meta,paid_social,campaign_46,238,9,11.65,USD
SP002351,2023-03-29,46,Social,meta,paid_social,campaign_46,24,1,10.0,USD
SP002352,2023-03-30,46,Social,meta,paid_social,campaign_46,63,2,10.0,USD
SP002353,2023-03-31,46,Social,meta,paid_social,campaign_46,88,3,10.0,USD
SP002354,2023-04-01,46,Social,meta,paid_social,campaign_46,175,6,10.0,USD
SP002355,2023-04-02,46,Social,meta,paid_social,campaign_46,106,4,10.0,USD
SP002356,2023-04-03,46,Social,meta,paid_social,campaign_46,30,1,10.0,USD
SP002357,2023-04-04,46,Social,meta,paid_social,campaign_46,107,4,10.0,USD
SP002358,2023-04-05,46,Social,meta,paid_social,campaign_46,90,3,10.0,USD
SP002359,2023-04-06,46,Social,meta,paid_social,campaign_46,64,2,10.0,USD
SP002360,2023-04-07,46,Social,meta,paid_social,campaign_46,113,4,10.0,USD
SP002361,2023-04-08,46,Social,meta,paid_social,campaign_46,30,1,10.0,USD
SP002362,2023-04-09,46,Social,meta,paid_social,campaign_46,56,2,10.0,USD
SP002363,2023-04-10,46,Social,meta,paid_social,campaign_46,110,4,10.0,USD
SP002364,2023-04-11,46,Social,meta,paid_social,campaign_46,135,4,10.0,USD
SP002365,2023-04-12,46,Social,meta,paid_social,campaign_46,89,3,10.0,USD
SP002366,2023-04-13,46,Social,meta,paid_social,campaign_46,113,4,10.0,USD
SP002367,2023-04-14,46,Social,meta,paid_social,campaign_46,53,2,10.0,USD
SP002368,2023-04-15,46,Social,meta,paid_social,campaign_46,107,4,10.0,USD
SP002369,2023-04-16,46,Social,meta,paid_social,campaign_46,93,3,10.0,USD
SP002370,2023-04-17,46,Social,meta,paid_social,campaign_46,87,3,10.0,USD
SP002371,2022-04-12,47,Affiliate,affiliate_network,affiliate,campaign_47,205,6,10.0,USD
SP002372,2022-04-13,47,Affiliate,affiliate_network,affiliate,campaign_47,73,2,10.0,USD
SP002373,2022-04-14,47,Affiliate,affiliate_network,affiliate,campaign_47,346,9,14.09,USD
SP002374,2022-04-15,47,Affiliate,affiliate_network,affiliate,campaign_47,179,5,10.0,USD
SP002375,2022-04-16,47,Affiliate,affiliate_network,affiliate,campaign_47,34,1,10.0,USD
SP002376,2022-04-17,47,Affiliate,affiliate_network,affiliate,campaign_47,157,4,10.0,USD
SP002377,2022-04-18,47,Affiliate,affiliate_network,affiliate,campaign_47,101,3,10.0,USD
SP002378,2022-04-19,47,Affiliate,affiliate_network,affiliate,campaign_47,35,1,10.0,USD
SP002379,2022-04-20,47,Affiliate,affiliate_network,affiliate,campaign_47,34,1,10.0,USD
SP002380,2022-04-21,47,Affiliate,affiliate_network,affiliate,campaign_47,72,2,10.0,USD
SP002381,2022-04-22,47,Affiliate,affiliate_network,affiliate,campaign_47,30,1,10.0,USD
SP002382,2022-04-23,47,Affiliate,affiliate_network,affiliate,campaign_47,173,5,10.0,USD
SP002383,2022-04-24,47,Affiliate,affiliate_network,affiliate,campaign_47,100,3,10.0,USD
SP002384,2022-04-25,47,Affiliate,affiliate_network,affiliate,campaign_47,169,5,10.0,USD
SP002385,2022-04-26,47,Affiliate,affiliate_network,affiliate,campaign_47,73,2,10.0,USD
SP002386,2022-04-27,47,Affiliate,affiliate_network,affiliate,campaign_47,70,2,10.0,USD
SP002387,2022-04-28,47,Affiliate,affiliate_network,affiliate,campaign_47,114,3,10.0,USD
SP002388,2022-04-29,47,Affiliate,affiliate_network,affiliate,campaign_47,92,3,10.0,USD
SP002389,2022-04-30,47,Affiliate,affiliate_network,affiliate,campaign_47,171,5,10.0,USD
SP002390,2022-05-01,47,Affiliate,affiliate_network,affiliate,campaign_47,194,5,10.0,USD
SP002391,2022-05-02,47,Affiliate,affiliate_network,affiliate,campaign_47,63,2,10.0,USD
SP002392,2022-05-03,47,Affiliate,affiliate_network,affiliate,campaign_47,145,4,10.0,USD
SP002393,2022-05-04,47,Affiliate,affiliate_network,affiliate,campaign_47,197,6,10.0,USD
SP002394,2022-05-05,47,Affiliate,affiliate_network,affiliate,campaign_47,85,2,10.0,USD
SP002395,2022-05-06,47,Affiliate,affiliate_network,affiliate,campaign_47,64,2,10.0,USD
SP002396,2022-05-07,47,Affiliate,affiliate_network,affiliate,campaign_47,137,4,10.0,USD
SP002397,2022-05-08,47,Affiliate,affiliate_network,affiliate,campaign_47,156,4,10.0,USD
SP002398,2022-05-09,47,Affiliate,affiliate_network,affiliate,campaign_47,138,4,10.0,USD
SP002399,2022-05-10,47,Affiliate,affiliate_network,affiliate,campaign_47,155,5,10.0,USD
SP002400,2022-05-11,47,Affiliate,affiliate_network,affiliate,campaign_47,189,5,10.0,USD
SP002401,2022-05-12,47,Affiliate,affiliate_network,affiliate,campaign_47,114,3,10.0,USD
SP002402,2022-05-13,47,Affiliate,affiliate_network,affiliate,campaign_47,36,1,10.0,USD
SP002403,2022-05-14,47,Affiliate,affiliate_network,affiliate,campaign_47,284,8,12.35,USD
SP002404,2022-05-15,47,Affiliate,affiliate_network,affiliate,campaign_47,490,12,18.47,USD
SP002405,2022-05-16,47,Affiliate,affiliate_network,affiliate,campaign_47,141,4,10.0,USD
SP002406,2022-05-17,47,Affiliate,affiliate_network,affiliate,campaign_47,68,2,10.0,USD
SP002407,2022-05-18,47,Affiliate,affiliate_network,affiliate,campaign_47,115,3,10.0,USD
SP002408,2022-05-19,47,Affiliate,affiliate_network,affiliate,campaign_47,125,4,10.0,USD
SP002409,2022-05-20,47,Affiliate,affiliate_network,affiliate,campaign_47,149,4,10.0,USD
SP002410,2022-05-21,47,Affiliate,affiliate_network,affiliate,campaign_47,217,6,10.0,USD
SP002411,2022-05-22,47,Affiliate,affiliate_network,affiliate,campaign_47,239,7,10.67,USD
SP002412,2022-05-23,47,Affiliate,affiliate_network,affiliate,campaign_47,140,4,10.0,USD
SP002413,2022-05-24,47,Affiliate,affiliate_network,affiliate,campaign_47,43,1,10.0,USD
SP002414,2022-05-25,47,Affiliate,affiliate_network,affiliate,campaign_47,64,2,10.0,USD
SP002415,2022-05-26,47,Affiliate,affiliate_network,affiliate,campaign_47,414,12,18.85,USD
SP002416,2022-05-27,47,Affiliate,affiliate_network,affiliate,campaign_47,74,2,10.0,USD
SP002417,2022-05-28,47,Affiliate,affiliate_network,affiliate,campaign_47,134,4,10.0,USD
SP002418,2022-05-29,47,Affiliate,affiliate_network,affiliate,campaign_47,128,4,10.0,USD
SP002419,2022-05-30,47,Affiliate,affiliate_network,affiliate,campaign_47,42,1,10.0,USD
SP002420,2022-05-31,47,Affiliate,affiliate_network,affiliate,campaign_47,42,1,10.0,USD
SP002421,2022-06-01,47,Affiliate,affiliate_network,affiliate,campaign_47,34,1,10.0,USD
SP002422,2022-06-02,47,Affiliate,affiliate_network,affiliate,campaign_47,66,2,10.0,USD
SP002423,2022-06-03,47,Affiliate,affiliate_network,affiliate,campaign_47,151,4,10.0,USD
SP002424,2022-06-04,47,Affiliate,affiliate_network,affiliate,campaign_47,133,3,10.0,USD
SP002425,2022-01-05,48,Paid Search,google,cpc,campaign_48,36,2,10.0,USD
SP002426,2022-01-06,48,Paid Search,google,cpc,campaign_48,70,4,10.0,USD
SP002427,2022-01-07,48,Paid Search,google,cpc,campaign_48,149,8,17.36,USD
SP002428,2022-01-08,48,Paid Search,google,cpc,campaign_48,33,2,10.0,USD
SP002429,2022-01-09,48,Paid Search,google,cpc,campaign_48,70,4,10.0,USD
SP002430,2022-01-10,48,Paid Search,google,cpc,campaign_48,19,1,10.0,USD
SP002431,2022-01-11,48,Paid Search,google,cpc,campaign_48,58,3,10.0,USD
SP002432,2022-01-12,48,Paid Search,google,cpc,campaign_48,73,4,10.0,USD
SP002433,2022-01-13,48,Paid Search,google,cpc,campaign_48,56,3,10.0,USD
SP002434,2022-01-14,48,Paid Search,google,cpc,campaign_48,87,4,10.0,USD
SP002435,2022-01-15,48,Paid Search,google,cpc,campaign_48,53,3,10.0,USD
SP002436,2022-01-16,48,Paid Search,google,cpc,campaign_48,58,3,10.0,USD
SP002437,2022-01-17,48,Paid Search,google,cpc,campaign_48,38,2,10.0,USD
SP002438,2022-01-18,48,Paid Search,google,cpc,campaign_48,81,4,10.0,USD
SP002439,2022-01-19,48,Paid Search,google,cpc,campaign_48,47,3,10.0,USD
SP002440,2022-01-20,48,Paid Search,google,cpc,campaign_48,51,3,10.0,USD
SP002441,2022-01-21,48,Paid Search,google,cpc,campaign_48,108,7,15.76,USD
SP002442,2022-01-22,48,Paid Search,google,cpc,campaign_48,181,10,21.12,USD
SP002443,2022-01-23,48,Paid Search,google,cpc,campaign_48,36,2,10.0,USD
SP002444,2022-01-24,48,Paid Search,google,cpc,campaign_48,157,9,22.64,USD
SP002445,2022-01-25,48,Paid Search,google,cpc,campaign_48,99,5,10.15,USD
SP002446,2022-01-26,48,Paid Search,google,cpc,campaign_48,132,5,12.2,USD
SP002447,2022-01-27,48,Paid Search,google,cpc,campaign_48,29,2,10.0,USD
SP002448,2022-01-28,48,Paid Search,google,cpc,campaign_48,75,4,10.0,USD
SP002449,2022-01-29,48,Paid Search,google,cpc,campaign_48,38,2,10.0,USD
SP002450,2022-01-30,48,Paid Search,google,cpc,campaign_48,104,6,13.46,USD
SP002451,2022-01-31,48,Paid Search,google,cpc,campaign_48,84,5,10.27,USD
SP002452,2022-02-01,48,Paid Search,google,cpc,campaign_48,14,1,10.0,USD
SP002453,2022-02-02,48,Paid Search,google,cpc,campaign_48,71,4,10.0,USD
SP002454,2022-02-03,48,Paid Search,google,cpc,campaign_48,96,5,10.56,USD
SP002455,2022-02-04,48,Paid Search,google,cpc,campaign_48,42,2,10.0,USD
SP002456,2022-02-05,48,Paid Search,google,cpc,campaign_48,127,7,14.08,USD
SP002457,2022-02-06,48,Paid Search,google,cpc,campaign_48,36,2,10.0,USD
SP002458,2022-02-07,48,Paid Search,google,cpc,campaign_48,45,2,10.0,USD
SP002459,2022-02-08,48,Paid Search,google,cpc,campaign_48,85,5,11.08,USD
SP002460,2022-02-09,48,Paid Search,google,cpc,campaign_48,16,1,10.0,USD
SP002461,2022-02-10,48,Paid Search,google,cpc,campaign_48,82,5,10.37,USD
SP002462,2022-02-11,48,Paid Search,google,cpc,campaign_48,68,4,10.0,USD
SP002463,2022-02-12,48,Paid Search,google,cpc,campaign_48,100,6,15.4,USD
SP002464,2022-02-13,48,Paid Search,google,cpc,campaign_48,21,1,10.0,USD
SP002465,2022-02-14,48,Paid Search,google,cpc,campaign_48,111,6,11.91,USD
SP002466,2022-02-15,48,Paid Search,google,cpc,campaign_48,53,3,10.0,USD
SP002467,2022-02-16,48,Paid Search,google,cpc,campaign_48,65,4,10.0,USD
SP002468,2022-02-17,48,Paid Search,google,cpc,campaign_48,71,4,10.0,USD
SP002469,2022-02-18,48,Paid Search,google,cpc,campaign_48,74,4,10.0,USD
SP002470,2022-02-19,48,Paid Search,google,cpc,campaign_48,28,1,10.0,USD
SP002471,2022-02-20,48,Paid Search,google,cpc,campaign_48,69,4,10.0,USD
SP002472,2022-02-21,48,Paid Search,google,cpc,campaign_48,46,3,10.0,USD
SP002473,2022-02-22,48,Paid Search,google,cpc,campaign_48,36,2,10.0,USD
SP002474,2022-02-23,48,Paid Search,google,cpc,campaign_48,94,6,15.06,USD
SP002475,2022-02-24,48,Paid Search,google,cpc,campaign_48,107,6,13.94,USD
SP002476,2022-02-25,48,Paid Search,google,cpc,campaign_48,52,3,10.0,USD
SP002477,2022-02-26,48,Paid Search,google,cpc,campaign_48,33,2,10.0,USD
SP002478,2022-02-27,48,Paid Search,google,cpc,campaign_48,70,4,10.0,USD
SP002479,2022-02-28,48,Paid Search,google,cpc,campaign_48,107,6,13.81,USD
SP002480,2022-03-01,48,Paid Search,google,cpc,campaign_48,58,3,10.0,USD
SP002481,2022-03-02,48,Paid Search,google,cpc,campaign_48,150,7,14.58,USD
SP002482,2022-03-03,48,Paid Search,google,cpc,campaign_48,19,1,10.0,USD
SP002483,2022-03-04,48,Paid Search,google,cpc,campaign_48,46,3,10.0,USD
SP002484,2022-03-05,48,Paid Search,google,cpc,campaign_48,40,2,10.0,USD
SP002485,2022-03-06,48,Paid Search,google,cpc,campaign_48,32,2,10.0,USD
SP002486,2022-03-07,48,Paid Search,google,cpc,campaign_48,36,2,10.0,USD
SP002487,2022-03-08,48,Paid Search,google,cpc,campaign_48,82,5,10.25,USD
SP002488,2022-03-09,48,Paid Search,google,cpc,campaign_48,105,6,12.31,USD
SP002489,2022-03-10,48,Paid Search,google,cpc,campaign_48,37,2,10.0,USD
SP002490,2022-03-11,48,Paid Search,google,cpc,campaign_48,39,2,10.0,USD
SP002491,2022-03-12,48,Paid Search,google,cpc,campaign_48,38,2,10.0,USD
SP002492,2022-03-13,48,Paid Search,google,cpc,campaign_48,68,4,10.0,USD
SP002493,2022-03-14,48,Paid Search,google,cpc,campaign_48,113,6,14.77,USD
SP002494,2022-03-15,48,Paid Search,google,cpc,campaign_48,60,3,10.0,USD
SP002495,2022-03-16,48,Paid Search,google,cpc,campaign_48,19,1,10.0,USD
SP002496,2022-03-17,48,Paid Search,google,cpc,campaign_48,61,4,10.0,USD
SP002497,2022-03-18,48,Paid Search,google,cpc,campaign_48,34,2,10.0,USD
SP002498,2022-03-19,48,Paid Search,google,cpc,campaign_48,101,6,11.42,USD
SP002499,2022-03-20,48,Paid Search,google,cpc,campaign_48,35,2,10.0,USD
SP002500,2022-03-21,48,Paid Search,google,cpc,campaign_48,52,3,10.0,USD
SP002501,2022-03-22,48,Paid Search,google,cpc,campaign_48,19,1,10.0,USD
SP002502,2022-03-23,48,Paid Search,google,cpc,campaign_48,54,3,10.0,USD
SP002503,2022-03-24,48,Paid Search,google,cpc,campaign_48,179,8,16.76,USD
SP002504,2022-03-25,48,Paid Search,google,cpc,campaign_48,66,4,10.0,USD
SP002505,2022-03-26,48,Paid Search,google,cpc,campaign_48,95,5,10.39,USD
SP002506,2022-03-27,48,Paid Search,google,cpc,campaign_48,184,9,22.05,USD
SP002507,2022-03-28,48,Paid Search,google,cpc,campaign_48,89,5,10.0,USD
SP002508,2022-03-29,48,Paid Search,google,cpc,campaign_48,56,3,10.0,USD
SP002509,2022-03-30,48,Paid Search,google,cpc,campaign_48,67,4,10.0,USD
SP002510,2022-03-31,48,Paid Search,google,cpc,campaign_48,55,3,10.0,USD
SP002511,2022-04-01,48,Paid Search,google,cpc,campaign_48,19,1,10.0,USD
SP002512,2022-04-02,48,Paid Search,google,cpc,campaign_48,18,1,10.0,USD
SP002513,2022-04-03,48,Paid Search,google,cpc,campaign_48,48,3,10.0,USD
SP002514,2022-04-04,48,Paid Search,google,cpc,campaign_48,66,4,10.0,USD
SP002515,2021-04-09,49,Paid Search,google,cpc,campaign_49,103,6,12.87,USD
SP002516,2021-04-10,49,Paid Search,google,cpc,campaign_49,50,3,10.0,USD
SP002517,2021-04-11,49,Paid Search,google,cpc,campaign_49,51,3,10.0,USD
SP002518,2021-04-12,49,Paid Search,google,cpc,campaign_49,60,3,10.0,USD
SP002519,2021-04-13,49,Paid Search,google,cpc,campaign_49,51,3,10.0,USD
SP002520,2021-04-14,49,Paid Search,google,cpc,campaign_49,65,4,10.0,USD
SP002521,2021-04-15,49,Paid Search,google,cpc,campaign_49,49,3,10.0,USD
SP002522,2021-04-16,49,Paid Search,google,cpc,campaign_49,20,1,10.0,USD
SP002523,2021-04-17,49,Paid Search,google,cpc,campaign_49,19,1,10.0,USD
SP002524,2021-04-18,49,Paid Search,google,cpc,campaign_49,19,1,10.0,USD
SP002525,2021-04-19,49,Paid Search,google,cpc,campaign_49,19,1,10.0,USD
SP002526,2021-04-20,49,Paid Search,google,cpc,campaign_49,98,6,11.9,USD
SP002527,2021-04-21,49,Paid Search,google,cpc,campaign_49,78,4,10.0,USD
SP002528,2021-04-22,49,Paid Search,google,cpc,campaign_49,33,2,10.0,USD
SP002529,2021-04-23,49,Paid Search,google,cpc,campaign_49,132,7,58.46,USD
SP002530,2021-04-24,49,Paid Search,google,cpc,campaign_49,91,5,12.39,USD
SP002531,2021-04-25,49,Paid Search,google,cpc,campaign_49,16,1,10.0,USD
SP002532,2021-04-26,49,Paid Search,google,cpc,campaign_49,46,3,10.0,USD
SP002533,2021-04-27,49,Paid Search,google,cpc,campaign_49,74,4,10.0,USD
SP002534,2021-04-28,49,Paid Search,google,cpc,campaign_49,62,4,10.0,USD
SP002535,2021-04-29,49,Paid Search,google,cpc,campaign_49,75,4,10.37,USD
SP002536,2021-04-30,49,Paid Search,google,cpc,campaign_49,54,3,10.0,USD
