customer_id,traffic_source,campaign_id,attributed_revenue,attribution_model
68613,Paid Search,10,0.0,Linear
68613,Direct,41,0.0,Linear
68616,Affiliate,4,248.382,Linear
68616,Paid Search,3,248.382,Linear
68616,Affiliate,50,248.382,Linear
68616,Paid Social,28,248.382,Linear
68616,Display,26,248.382,Linear
68617,Paid Search,43,463.3425,Linear
68617,Affiliate,25,463.3425,Linear
68617,Email,27,463.3425,Linear
68617,Paid Social,15,463.3425,Linear
68618,Referrals,31,0.0,Linear
68618,Email,6,0.0,Linear
68618,Paid Search,20,0.0,Linear
68619,Affiliate,30,0.0,Linear
68619,Referrals,30,0.0,Linear
68619,Affiliate,16,0.0,Linear
68619,Paid Search,14,0.0,Linear
68619,Affiliate,45,0.0,Linear
68619,Affiliate,48,0.0,Linear
68619,Direct,49,0.0,Linear
68619,Direct,12,0.0,Linear
68619,Paid Search,1,0.0,Linear
68623,Email,27,0.0,Linear
68623,Paid Search,24,0.0,Linear
68623,Email,6,0.0,Linear
68623,Display,48,0.0,Linear
68634,Referrals,7,70.11555555555555,Linear
68634,Email,4,70.11555555555555,Linear
68634,Display,11,70.11555555555555,Linear
68634,Paid Social,21,70.11555555555555,Linear
68634,Paid Search,27,70.11555555555555,Linear
68634,Direct,21,70.11555555555555,Linear
68634,Direct,47,70.11555555555555,Linear
68634,Paid Social,19,70.11555555555555,Linear
68634,Direct,19,70.11555555555555,Linear
68635,Referrals,50,843.524,Linear
68635,Paid Search,13,843.524,Linear
68635,Affiliate,26,843.524,Linear
68635,Email,43,843.524,Linear
68635,Paid Social,9,843.524,Linear
68638,Referrals,17,1314.57,Linear
68639,Direct,31,1641.85,Linear
68640,Direct,4,53.186,Linear
68640,Paid Social,21,53.186,Linear
68640,Affiliate,15,53.186,Linear
68640,Email,21,53.186,Linear
68640,Email,26,53.186,Linear
68641,Paid Search,50,0.0,Linear
68641,Affiliate,31,0.0,Linear
68641,Paid Social,38,0.0,Linear
68641,Paid Search,5,0.0,Linear
68641,Display,11,0.0,Linear
68641,Email,40,0.0,Linear
68642,Referrals,13,505.48,Linear
68642,Display,14,505.48,Linear
68642,Email,12,505.48,Linear
68644,Direct,6,1129.03,Linear
68644,Direct,26,1129.03,Linear
68652,Email,7,0.0,Linear
68652,Paid Social,38,0.0,Linear
68652,Direct,47,0.0,Linear
68652,Affiliate,13,0.0,Linear
68652,Affiliate,45,0.0,Linear
68652,Email,39,0.0,Linear
68652,Paid Social,31,0.0,Linear
68652,Affiliate,16,0.0,Linear
68654,Display,14,352.955,Linear
68654,Display,36,352.955,Linear
68655,Direct,2,342.34,Linear
68655,Referrals,28,342.34,Linear
68655,Display,24,342.34,Linear
68655,Direct,47,342.34,Linear
68655,Email,16,342.34,Linear
68655,Display,30,342.34,Linear
68655,Affiliate,42,342.34,Linear
68655,Display,39,342.34,Linear
68660,Paid Search,48,87.31375,Linear
68660,Referrals,25,87.31375,Linear
68660,Direct,17,87.31375,Linear
68660,Paid Search,25,87.31375,Linear
68660,Email,49,87.31375,Linear
68660,Referrals,1,87.31375,Linear
68660,Paid Search,24,87.31375,Linear
68660,Paid Social,29,87.31375,Linear
68661,Referrals,5,0.0,Linear
68664,Paid Social,40,662.955,Linear
68664,Referrals,25,662.955,Linear
68666,Paid Social,15,0.0,Linear
68669,Email,38,0.0,Linear
68669,Referrals,24,0.0,Linear
68669,Affiliate,8,0.0,Linear
68669,Affiliate,49,0.0,Linear
68669,Paid Search,50,0.0,Linear
68669,Paid Search,11,0.0,Linear
68669,Email,26,0.0,Linear
68670,Affiliate,46,0.0,Linear
68670,Paid Social,3,0.0,Linear
68670,Paid Search,44,0.0,Linear
68670,Affiliate,40,0.0,Linear
68672,Email,22,950.9842857142858,Linear
68672,Direct,5,950.9842857142858,Linear
68672,Referrals,20,950.9842857142858,Linear
68672,Direct,50,950.9842857142858,Linear
68672,Affiliate,20,950.9842857142858,Linear
68672,Paid Social,16,950.9842857142858,Linear
68672,Paid Social,16,950.9842857142858,Linear
68675,Email,50,0.0,Linear
68675,Referrals,11,0.0,Linear
68675,Email,2,0.0,Linear
68675,Paid Search,42,0.0,Linear
68675,Paid Search,40,0.0,Linear
68676,Referrals,8,133.405,Linear
68676,Affiliate,28,133.405,Linear
68676,Email,11,133.405,Linear
68676,Display,41,133.405,Linear
68676,Affiliate,38,133.405,Linear
68676,Referrals,28,133.405,Linear
68676,Direct,11,133.405,Linear
68676,Referrals,16,133.405,Linear
68678,Referrals,28,0.0,Linear
68678,Referrals,44,0.0,Linear
68678,Paid Social,27,0.0,Linear
68678,Paid Search,48,0.0,Linear
68678,Paid Search,18,0.0,Linear
68679,Email,20,2608.396666666667,Linear
68679,Affiliate,41,2608.396666666667,Linear
68679,Referrals,25,2608.396666666667,Linear
68680,Display,22,0.0,Linear
68680,Paid Social,44,0.0,Linear
68680,Referrals,49,0.0,Linear
68680,Referrals,10,0.0,Linear
68680,Paid Search,11,0.0,Linear
68682,Referrals,32,0.0,Linear
68682,Direct,1,0.0,Linear
68682,Paid Search,21,0.0,Linear
68682,Direct,34,0.0,Linear
68686,Paid Social,28,105.08,Linear
68691,Direct,46,0.0,Linear
68692,Referrals,5,0.0,Linear
68692,Display,7,0.0,Linear
68692,Affiliate,29,0.0,Linear
68692,Referrals,22,0.0,Linear
68692,Affiliate,29,0.0,Linear
68694,Email,18,0.0,Linear
68694,Direct,14,0.0,Linear
68694,Referrals,30,0.0,Linear
68694,Display,26,0.0,Linear
68694,Paid Social,45,0.0,Linear
68694,Affiliate,15,0.0,Linear
68694,Referrals,26,0.0,Linear
68694,Affiliate,37,0.0,Linear
68694,Affiliate,3,0.0,Linear
68696,Direct,15,514.65,Linear
68696,Referrals,38,514.65,Linear
68696,Display,31,514.65,Linear
68696,Affiliate,45,514.65,Linear
68696,Paid Social,13,514.65,Linear
68696,Direct,12,514.65,Linear
68698,Paid Social,42,2549.065,Linear
68698,Affiliate,45,2549.065,Linear
68704,Paid Social,37,0.0,Linear
68704,Affiliate,11,0.0,Linear
68706,Referrals,39,520.9116666666666,Linear
68706,Referrals,17,520.9116666666666,Linear
68706,Affiliate,32,520.9116666666666,Linear
68706,Paid Social,16,520.9116666666666,Linear
68706,Display,2,520.9116666666666,Linear
68706,Direct,40,520.9116666666666,Linear
68709,Display,36,0.0,Linear
68710,Email,11,0.0,Linear
68710,Display,12,0.0,Linear
68710,Direct,42,0.0,Linear
68712,Paid Search,12,0.0,Linear
68712,Referrals,17,0.0,Linear
68714,Affiliate,16,4226.14,Linear
68716,Affiliate,26,0.0,Linear
68716,Affiliate,4,0.0,Linear
68716,Display,26,0.0,Linear
68716,Direct,10,0.0,Linear
68717,Display,5,198.87166666666667,Linear
68717,Affiliate,23,198.87166666666667,Linear
68717,Affiliate,30,198.87166666666667,Linear
68717,Paid Social,41,198.87166666666667,Linear
68717,Paid Search,15,198.87166666666667,Linear
68717,Display,19,198.87166666666667,Linear
68720,Email,9,2433.7533333333336,Linear
68720,Direct,28,2433.7533333333336,Linear
68720,Paid Social,43,2433.7533333333336,Linear
68721,Email,15,0.0,Linear
68729,Referrals,9,292.47666666666663,Linear
68729,Paid Search,38,292.47666666666663,Linear
68729,Referrals,13,292.47666666666663,Linear
68736,Email,38,1067.538,Linear
68736,Paid Search,33,1067.538,Linear
68736,Referrals,49,1067.538,Linear
68736,Referrals,36,1067.538,Linear
68736,Direct,31,1067.538,Linear
68738,Display,22,1264.895,Linear
68738,Direct,32,1264.895,Linear
68741,Email,40,0.0,Linear
68741,Referrals,4,0.0,Linear
68741,Referrals,46,0.0,Linear
68741,Email,16,0.0,Linear
68742,Email,49,167.1275,Linear
68742,Direct,16,167.1275,Linear
68742,Display,2,167.1275,Linear
68742,Referrals,47,167.1275,Linear
68742,Paid Search,34,167.1275,Linear
68742,Display,6,167.1275,Linear
68742,Direct,25,167.1275,Linear
68742,Paid Search,1,167.1275,Linear
68743,Paid Social,1,0.0,Linear
68743,Direct,30,0.0,Linear
68743,Display,1,0.0,Linear
68743,Referrals,49,0.0,Linear
68743,Referrals,19,0.0,Linear
68743,Direct,7,0.0,Linear
68744,Affiliate,12,0.0,Linear
68744,Referrals,2,0.0,Linear
68744,Paid Search,26,0.0,Linear
68744,Direct,35,0.0,Linear
68744,Referrals,24,0.0,Linear
68744,Email,32,0.0,Linear
68744,Display,30,0.0,Linear
68744,Display,22,0.0,Linear
68744,Display,16,0.0,Linear
68744,Display,39,0.0,Linear
68751,Paid Search,25,955.7266666666666,Linear
68751,Paid Search,49,955.7266666666666,Linear
68751,Display,24,955.7266666666666,Linear
68752,Paid Search,10,538.5833333333334,Linear
68752,Email,41,538.5833333333334,Linear
68752,Paid Search,19,538.5833333333334,Linear
68752,Display,31,538.5833333333334,Linear
68752,Paid Social,15,538.5833333333334,Linear
68752,Referrals,45,538.5833333333334,Linear
68756,Email,34,3819.84,Linear
68763,Referrals,6,1037.91,Linear
68763,Email,21,1037.91,Linear
68763,Email,36,1037.91,Linear
68763,Paid Social,38,1037.91,Linear
68764,Display,21,7197.790000000001,Linear
68766,Display,45,0.0,Linear
68766,Display,32,0.0,Linear
68766,Paid Social,47,0.0,Linear
68766,Direct,6,0.0,Linear
68772,Email,18,0.0,Linear
68772,Email,42,0.0,Linear
68772,Referrals,10,0.0,Linear
68772,Paid Search,3,0.0,Linear
68772,Email,34,0.0,Linear
68772,Paid Social,22,0.0,Linear
68772,Display,33,0.0,Linear
68772,Display,36,0.0,Linear
68772,Paid Social,42,0.0,Linear
68772,Paid Social,11,0.0,Linear
68775,Referrals,4,159.99,Linear
68775,Paid Social,5,159.99,Linear
68775,Paid Social,34,159.99,Linear
68775,Paid Search,40,159.99,Linear
68775,Affiliate,15,159.99,Linear
68775,Affiliate,9,159.99,Linear
68775,Email,40,159.99,Linear
68775,Direct,6,159.99,Linear
68775,Email,23,159.99,Linear
68775,Direct,47,159.99,Linear
68775,Display,45,159.99,Linear
68775,Email,46,159.99,Linear
68776,Display,43,0.0,Linear
68776,Direct,46,0.0,Linear
68783,Paid Social,27,261.2075,Linear
68783,Referrals,16,261.2075,Linear
68783,Paid Search,48,261.2075,Linear
68783,Email,14,261.2075,Linear
68786,Display,29,1684.94,Linear
68787,Display,35,0.0,Linear
68787,Email,15,0.0,Linear
68791,Paid Social,11,0.0,Linear
68791,Paid Search,26,0.0,Linear
68791,Display,14,0.0,Linear
68791,Paid Social,37,0.0,Linear
68791,Email,1,0.0,Linear
68793,Email,45,116.64625,Linear
68793,Display,10,116.64625,Linear
68793,Display,8,116.64625,Linear
68793,Paid Social,48,116.64625,Linear
68793,Affiliate,47,116.64625,Linear
68793,Referrals,19,116.64625,Linear
68793,Paid Social,6,116.64625,Linear
68793,Direct,30,116.64625,Linear
68797,Paid Search,10,142.675,Linear
68797,Display,11,142.675,Linear
68797,Email,9,142.675,Linear
68797,Direct,43,142.675,Linear
68810,Display,14,0.0,Linear
68810,Direct,26,0.0,Linear
68815,Email,49,468.915,Linear
68815,Direct,18,468.915,Linear
68815,Affiliate,15,468.915,Linear
68815,Referrals,45,468.915,Linear
68818,Affiliate,39,598.2,Linear
68820,Affiliate,43,1035.97,Linear
68820,Referrals,2,1035.97,Linear
68820,Paid Social,10,1035.97,Linear
68820,Direct,24,1035.97,Linear
68821,Affiliate,20,643.4325,Linear
68821,Paid Social,14,643.4325,Linear
68821,Display,42,643.4325,Linear
68821,Email,8,643.4325,Linear
68830,Paid Search,16,174.34857142857143,Linear
68830,Email,43,174.34857142857143,Linear
68830,Direct,25,174.34857142857143,Linear
68830,Display,11,174.34857142857143,Linear
68830,Referrals,11,174.34857142857143,Linear
68830,Direct,30,174.34857142857143,Linear
68830,Email,26,174.34857142857143,Linear
68831,Referrals,34,96.038,Linear
68831,Email,17,96.038,Linear
68831,Display,21,96.038,Linear
68831,Display,36,96.038,Linear
68831,Referrals,37,96.038,Linear
68838,Referrals,27,963.5475,Linear
68838,Display,7,963.5475,Linear
68838,Direct,21,963.5475,Linear
68838,Display,49,963.5475,Linear
68840,Display,11,576.55,Linear
68840,Affiliate,10,576.55,Linear
68840,Display,41,576.55,Linear
68840,Affiliate,38,576.55,Linear
68840,Affiliate,46,576.55,Linear
68840,Direct,49,576.55,Linear
68840,Email,30,576.55,Linear
68841,Email,32,0.0,Linear
68843,Display,5,252.335,Linear
68843,Email,41,252.335,Linear
68843,Paid Social,20,252.335,Linear
68843,Referrals,31,252.335,Linear
68843,Email,4,252.335,Linear
68843,Email,38,252.335,Linear
68851,Paid Social,19,1550.6225,Linear
68851,Paid Search,23,1550.6225,Linear
68851,Referrals,36,1550.6225,Linear
68851,Paid Search,48,1550.6225,Linear
68852,Referrals,29,578.0957142857143,Linear
68852,Display,15,578.0957142857143,Linear
68852,Paid Social,37,578.0957142857143,Linear
68852,Paid Social,37,578.0957142857143,Linear
68852,Paid Search,5,578.0957142857143,Linear
68852,Affiliate,40,578.0957142857143,Linear
68852,Referrals,21,578.0957142857143,Linear
68860,Direct,4,2360.34,Linear
68873,Affiliate,10,0.0,Linear
68873,Affiliate,17,0.0,Linear
68873,Referrals,42,0.0,Linear
68878,Email,48,1378.7066666666667,Linear
68878,Paid Social,44,1378.7066666666667,Linear
68878,Paid Search,46,1378.7066666666667,Linear
68879,Paid Search,20,492.14,Linear
68879,Display,2,492.14,Linear
68879,Referrals,45,492.14,Linear
68879,Email,37,492.14,Linear
68879,Direct,4,492.14,Linear
68879,Paid Search,49,492.14,Linear
68879,Email,16,492.14,Linear
68882,Paid Search,1,0.0,Linear
68884,Affiliate,34,709.725,Linear
68884,Email,3,709.725,Linear
68884,Email,39,709.725,Linear
68884,Referrals,33,709.725,Linear
68888,Email,40,23.032857142857143,Linear
68888,Referrals,24,23.032857142857143,Linear
68888,Direct,22,23.032857142857143,Linear
68888,Paid Search,27,23.032857142857143,Linear
68888,Direct,17,23.032857142857143,Linear
68888,Direct,42,23.032857142857143,Linear
68888,Affiliate,43,23.032857142857143,Linear
68889,Paid Search,22,0.0,Linear
68889,Display,34,0.0,Linear
68890,Email,18,816.318,Linear
68890,Referrals,45,816.318,Linear
68890,Direct,25,816.318,Linear
68890,Email,15,816.318,Linear
68890,Paid Search,49,816.318,Linear
68892,Referrals,16,0.0,Linear
68892,Referrals,5,0.0,Linear
68892,Display,29,0.0,Linear
68892,Email,16,0.0,Linear
68892,Paid Search,38,0.0,Linear
68892,Email,6,0.0,Linear
68892,Paid Search,31,0.0,Linear
68893,Direct,19,2542.18,Linear
68895,Referrals,38,0.0,Linear
68895,Display,23,0.0,Linear
68895,Paid Search,4,0.0,Linear
68895,Paid Social,40,0.0,Linear
68895,Display,2,0.0,Linear
68895,Paid Search,11,0.0,Linear
68896,Referrals,41,0.0,Linear
68896,Referrals,11,0.0,Linear
68896,Email,42,0.0,Linear
68896,Direct,25,0.0,Linear
68896,Paid Search,9,0.0,Linear
68896,Paid Search,31,0.0,Linear
68897,Affiliate,28,0.0,Linear
68901,Affiliate,18,0.0,Linear
68901,Direct,38,0.0,Linear
68901,Referrals,24,0.0,Linear
68901,Affiliate,17,0.0,Linear
68901,Direct,34,0.0,Linear
68902,Paid Social,44,0.0,Linear
68902,Referrals,5,0.0,Linear
68902,Paid Search,7,0.0,Linear
68902,Paid Search,2,0.0,Linear
68905,Display,12,200.3933333333333,Linear
68905,Paid Social,27,200.3933333333333,Linear
68905,Email,2,200.3933333333333,Linear
68905,Referrals,16,200.3933333333333,Linear
68905,Affiliate,8,200.3933333333333,Linear
68905,Email,22,200.3933333333333,Linear
68905,Referrals,48,200.3933333333333,Linear
68905,Direct,27,200.3933333333333,Linear
68905,Email,34,200.3933333333333,Linear
68906,Email,47,45.17857142857143,Linear
68906,Email,32,45.17857142857143,Linear
68906,Direct,45,45.17857142857143,Linear
68906,Referrals,16,45.17857142857143,Linear
68906,Paid Search,19,45.17857142857143,Linear
68906,Direct,3,45.17857142857143,Linear
68906,Email,11,45.17857142857143,Linear
68907,Paid Social,4,1476.56,Linear
68907,Affiliate,7,1476.56,Linear
68909,Referrals,45,0.0,Linear
68910,Email,40,796.49,Linear
68911,Referrals,6,0.0,Linear
68911,Paid Search,27,0.0,Linear
68914,Display,25,0.0,Linear
68914,Affiliate,48,0.0,Linear
68914,Email,12,0.0,Linear
68914,Direct,23,0.0,Linear
68914,Email,19,0.0,Linear
68914,Direct,36,0.0,Linear
68914,Display,47,0.0,Linear
68914,Referrals,17,0.0,Linear
68914,Email,16,0.0,Linear
68914,Paid Social,1,0.0,Linear
68914,Display,27,0.0,Linear
68914,Display,45,0.0,Linear
68914,Email,6,0.0,Linear
68914,Direct,23,0.0,Linear
68915,Direct,40,0.0,Linear
68915,Paid Search,5,0.0,Linear
68915,Display,27,0.0,Linear
68915,Display,7,0.0,Linear
68916,Email,47,218.52,Linear
68918,Paid Search,32,0.0,Linear
68919,Display,33,1326.43625,Linear
68919,Display,47,1326.43625,Linear
68919,Paid Social,43,1326.43625,Linear
68919,Affiliate,31,1326.43625,Linear
68919,Email,9,1326.43625,Linear
68919,Display,5,1326.43625,Linear
68919,Referrals,2,1326.43625,Linear
68919,Referrals,49,1326.43625,Linear
68922,Email,30,683.65,Linear
68924,Direct,45,649.5749999999999,Linear
68924,Email,7,649.5749999999999,Linear
68924,Referrals,50,649.5749999999999,Linear
68924,Paid Social,10,649.5749999999999,Linear
68924,Affiliate,15,649.5749999999999,Linear
68924,Referrals,4,649.5749999999999,Linear
68925,Referrals,3,77.84,Linear
68925,Paid Social,16,77.84,Linear
68925,Referrals,28,77.84,Linear
68925,Paid Search,18,77.84,Linear
68925,Paid Social,49,77.84,Linear
68925,Paid Search,5,77.84,Linear
68925,Display,11,77.84,Linear
68929,Email,12,127.655,Linear
68929,Referrals,35,127.655,Linear
68930,Email,29,498.55285714285714,Linear
68930,Referrals,24,498.55285714285714,Linear
68930,Display,34,498.55285714285714,Linear
68930,Paid Social,5,498.55285714285714,Linear
68930,Direct,1,498.55285714285714,Linear
68930,Direct,22,498.55285714285714,Linear
68930,Affiliate,48,498.55285714285714,Linear
68937,Affiliate,24,691.3628571428571,Linear
68937,Paid Social,46,691.3628571428571,Linear
68937,Display,6,691.3628571428571,Linear
68937,Email,22,691.3628571428571,Linear
68937,Paid Social,50,691.3628571428571,Linear
68937,Display,23,691.3628571428571,Linear
68937,Paid Search,10,691.3628571428571,Linear
68940,Direct,32,490.11,Linear
68940,Referrals,50,490.11,Linear
68940,Referrals,16,490.11,Linear
68940,Paid Search,13,490.11,Linear
68940,Paid Search,41,490.11,Linear
68940,Email,24,490.11,Linear
68940,Affiliate,1,490.11,Linear
68942,Email,44,0.0,Linear
68942,Direct,41,0.0,Linear
68942,Paid Search,17,0.0,Linear
68942,Referrals,21,0.0,Linear
68942,Paid Social,30,0.0,Linear
68942,Paid Social,50,0.0,Linear
68942,Direct,40,0.0,Linear
68942,Affiliate,38,0.0,Linear
68943,Email,9,0.0,Linear
68943,Affiliate,45,0.0,Linear
68943,Direct,21,0.0,Linear
68943,Paid Social,32,0.0,Linear
68943,Affiliate,37,0.0,Linear
68943,Email,25,0.0,Linear
68943,Direct,1,0.0,Linear
68943,Direct,33,0.0,Linear
68946,Direct,5,393.6525,Linear
68946,Paid Social,38,393.6525,Linear
68946,Affiliate,38,393.6525,Linear
68946,Display,23,393.6525,Linear
68948,Direct,30,0.0,Linear
68948,Paid Search,4,0.0,Linear
68948,Direct,47,0.0,Linear
68948,Affiliate,47,0.0,Linear
68948,Direct,48,0.0,Linear
68948,Referrals,39,0.0,Linear
68948,Paid Social,46,0.0,Linear
68952,Email,29,177.30363636363634,Linear
68952,Paid Search,29,177.30363636363634,Linear
68952,Referrals,15,177.30363636363634,Linear
68952,Referrals,12,177.30363636363634,Linear
68952,Email,31,177.30363636363634,Linear
68952,Affiliate,32,177.30363636363634,Linear
68952,Paid Search,37,177.30363636363634,Linear
68952,Referrals,49,177.30363636363634,Linear
68952,Paid Social,33,177.30363636363634,Linear
68952,Email,31,177.30363636363634,Linear
68952,Paid Search,12,177.30363636363634,Linear
68954,Email,48,0.0,Linear
68954,Direct,30,0.0,Linear
68954,Paid Search,10,0.0,Linear
68954,Paid Social,35,0.0,Linear
68959,Referrals,49,34.28666666666667,Linear
68959,Paid Search,8,34.28666666666667,Linear
68959,Display,42,34.28666666666667,Linear
68960,Affiliate,4,0.0,Linear
68960,Display,46,0.0,Linear
68960,Direct,3,0.0,Linear
68960,Direct,41,0.0,Linear
68960,Display,24,0.0,Linear
68960,Paid Social,17,0.0,Linear
68961,Paid Search,23,0.0,Linear
68961,Paid Search,20,0.0,Linear
68961,Paid Social,44,0.0,Linear
68961,Paid Social,49,0.0,Linear
68964,Paid Social,24,1503.4725,Linear
68964,Paid Social,5,1503.4725,Linear
68964,Display,3,1503.4725,Linear
68964,Display,10,1503.4725,Linear
68967,Email,27,0.0,Linear
68967,Referrals,34,0.0,Linear
68967,Display,41,0.0,Linear
68968,Paid Search,29,5034.219999999999,Linear
68969,Affiliate,38,0.0,Linear
68973,Paid Social,49,90.46333333333332,Linear
68973,Referrals,6,90.46333333333332,Linear
68973,Referrals,11,90.46333333333332,Linear
68973,Paid Social,10,90.46333333333332,Linear
68973,Paid Social,34,90.46333333333332,Linear
68973,Direct,37,90.46333333333332,Linear
68973,Direct,36,90.46333333333332,Linear
68973,Direct,36,90.46333333333332,Linear
68973,Email,4,90.46333333333332,Linear
68975,Email,17,0.0,Linear
68975,Display,22,0.0,Linear
68975,Paid Social,47,0.0,Linear
68975,Referrals,3,0.0,Linear
68975,Direct,41,0.0,Linear
68975,Direct,29,0.0,Linear
68975,Display,19,0.0,Linear
68975,Affiliate,26,0.0,Linear
68979,Paid Social,19,2244.98,Linear
68986,Affiliate,11,4650.19,Linear
